sample_id	contig_id	start	end	strand	gene	product	drug_class	category	tool	evidence	identity	coverage	source_file
SRR11038083	contig_119	21	617	+	HJHHLH_0304	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_120	1	498	+	contig_120	contig_120		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_120	128	460		HJHHLH_0305	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_121	1	1912	+	contig_121	contig_121		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_121	316	1353	+	HJHHLH_0306	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_122	1	708	+	contig_122	contig_122		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_123	1	482	+	contig_123	contig_123		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_124	1	690	+	contig_124	contig_124		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_124	94	525		HJHHLH_0307	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_125	1	1090	+	contig_125	contig_125		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_125	125	1000		HJHHLH_0308	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_126	1	1040	+	contig_126	contig_126		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_126	81	386	+	HJHHLH_0309	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_126	402	641	+	HJHHLH_0310	Complexin-2		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A1M6KCG6			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_126	740	1033		HJHHLH_0311	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_127	1	3994	+	contig_127	contig_127		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_127	316	1227	+	HJHHLH_0312	hypothetical protein		CDS	bakta	PFAM:PF21205.3,PFAM:PF01051.27			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_127	1402	1629	+	HJHHLH_0313	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_127	1969	3723	+	HJHHLH_0314	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_128	1	552	+	contig_128	contig_128		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_129	1	527	+	contig_129	contig_129		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_130	1	2242	+	contig_130	contig_130		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_130	1086	2051	+	HJHHLH_0315	Replication protein		CDS	bakta	RefSeq:WP_001287824.1,SO:0001217,UniParc:UPI0000F709E2,UniRef:UniRef100_R9R0L4,UniRef:UniRef50_A0A511FSL3,UniRef:UniRef90_Q99135			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_131	1	5285	+	contig_131	contig_131		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_131	30	956	+	HJHHLH_0316	Rep protein		CDS	bakta	RefSeq:WP_029391992.1,SO:0001217,UniParc:UPI0003F57781,UniRef:UniRef100_UPI0019D279BF,UniRef:UniRef50_Q51633,UniRef:UniRef90_Q51638			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_131	1151	1549		traD	Conjugal transfer protein TraD		CDS	bakta	RefSeq:WP_077126365.1,SO:0001217,UniParc:UPI0009730F71,UniRef:UniRef100_UPI002FE5D148,UniRef:UniRef50_A0A2X6IVV3,UniRef:UniRef90_A0A2X6IVV3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_131	1725	2651	+	HJHHLH_0318	MobA/MobL protein domain-containing protein		CDS	bakta	RefSeq:WP_029391990.1,SO:0001217,UniParc:UPI00040F8A85,UniRef:UniRef100_UPI000B68F998,UniRef:UniRef50_A0A1M0,UniRef:UniRef90_A0A1M0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_131	2654	3187	+	HJHHLH_0319	Mobilization protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0AA44L9X8,UniRef:UniRef90_A0AA44L9X8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_131	3241	3462		HJHHLH_0320	Cytoplasmic protein		CDS	bakta	RefSeq:WP_016236230.1,SO:0001217,UniParc:UPI000340B7E1,UniRef:UniRef100_A0AAI9H400,UniRef:UniRef50_A0A1V8NYY0,UniRef:UniRef90_R9R0L6			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_132	1	1015	+	contig_132	contig_132		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_132	488	1012	+	HJHHLH_0321	hypothetical protein		CDS	bakta	PFAM:PF13730.12			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_133	1	1576	+	contig_133	contig_133		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_133	10	555	+	HJHHLH_0322	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_134	1	1924	+	contig_134	contig_134		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_134	516	1466	+	HJHHLH_0323	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_135	1	609	+	contig_135	contig_135		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_136	1	437	+	contig_136	contig_136		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_137	1	708	+	contig_137	contig_137		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_137	397	612		HJHHLH_0324	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_138	1	3559	+	contig_138	contig_138		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_138	750	2105	+	HJHHLH_0325	Uncultured bacterium plasmid pRGI00604		CDS	bakta	SO:0001217,UniRef:UniRef50_W1I346,UniRef:UniRef90_W1I346			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_138	2154	3266		HJHHLH_0326	Uncultured bacterium plasmid pRGI00604		CDS	bakta	SO:0001217,UniRef:UniRef50_W1I559,UniRef:UniRef90_W1I559			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_139	1	1826	+	contig_139	contig_139		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_139	359	832	+	HJHHLH_0327	HTH crp-type domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_F7JS68,UniRef:UniRef90_F7JS68			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	1	5314	+	contig_140	contig_140		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	127	1083	+	HJHHLH_0328	hypothetical protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A0S3F681,PFAM:PF21205.3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	1294	1611	+	HJHHLH_0329	hypothetical protein		CDS	bakta	SO:0001217,UniRef:UniRef50_UPI000B49E963			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	1911	2378	+	HJHHLH_0330	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	2351	3121	+	HJHHLH_0331	DUF1828 domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0AA46A4C3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	3296	3526	+	HJHHLH_0332	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	3705	3863		HJHHLH_0333	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	3966	4214	+	brnT	BrnT family toxin		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A068SLX1,UniRef:UniRef90_A0A2A2G6H2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_140	4211	4501	+	brnA	BrnA antitoxin family protein		CDS	bakta	SO:0001217,UniRef:UniRef50_G9AA42			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_141	1	519	+	contig_141	contig_141		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_142	1	2211	+	contig_142	contig_142		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_142	52	411	+	HJHHLH_0336	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_142	654	1409	+	HJHHLH_0337	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_143	1	736	+	contig_143	contig_143		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_143	66	695		HJHHLH_0338	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	1	4672	+	contig_144	contig_144		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	244	477		HJHHLH_0339	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase%2C beta subunit		CDS	bakta	RefSeq:WP_007885222.1,SO:0001217,UniParc:UPI000197F7D8,UniRef:UniRef100_C0FSM9,UniRef:UniRef50_C0FSM9,UniRef:UniRef90_C0FSM9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	777	1886		HJHHLH_0340	MobA/VirD2-like nuclease domain-containing protein		CDS	bakta	RefSeq:WP_055215572.1,SO:0001217,UniParc:UPI0006C1F224,UniRef:UniRef100_A0A173VNX7,UniRef:UniRef50_F7JS62,UniRef:UniRef90_F7JS62			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	1847	2167		mobC	Plasmid mobilization relaxosome protein MobC		CDS	bakta	RefSeq:WP_226981078.1,SO:0001217,UniParc:UPI0006C20A57,UniRef:UniRef100_A0A4Q1RD24,UniRef:UniRef50_A0A0H5PX17,UniRef:UniRef90_A0A3E2XFT0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	2172	2333		HJHHLH_0342	hypothetical protein		CDS	bakta	RefSeq:WP_004614779.1,SO:0001217,UniParc:UPI000183631E,UniRef:UniRef100_A0A173VMW9,UniRef:UniRef50_C0FSN3,UniRef:UniRef90_C0FSN3			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	2643	2963		HJHHLH_0343	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	2960	3154		HJHHLH_0344	hypothetical protein		CDS	bakta	RefSeq:WP_002904440.1,SO:0001217,UniParc:UPI0001973087,UniRef:UniRef100_C0FSN1,UniRef:UniRef50_C0FSN1,UniRef:UniRef90_C0FSN1			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_144	3189	4544		HJHHLH_0345	Replication protein		CDS	bakta	RefSeq:WP_007885223.1,SO:0001217,UniParc:UPI000197F7D9,UniRef:UniRef100_C0FSN0,UniRef:UniRef50_V8BJK7,UniRef:UniRef90_A0A173VQV2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_145	1	2331	+	contig_145	contig_145		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_145	346	579		HJHHLH_0346	Na+-transporting methylmalonyl-CoA/oxaloacetate decarboxylase%2C beta subunit		CDS	bakta	RefSeq:WP_008399593.1,SO:0001217,UniParc:UPI0001C34F69,UniRef:UniRef100_A0A174US86,UniRef:UniRef50_C0FSM9,UniRef:UniRef90_C0FSM9			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_145	583	786		HJHHLH_0347	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_145	854	2203		HJHHLH_0348	Replication protein		CDS	bakta	SO:0001217,UniRef:UniRef50_V8BJK7,UniRef:UniRef90_A0A173VQV2			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	1	6331	+	contig_146	contig_146		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	434	1918		HJHHLH_0349	Replication protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A1Y4L3A8,UniRef:UniRef90_A0A1Y4HCZ0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	1915	2316		HJHHLH_0350	hypothetical protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0AAW6C9L8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	2661	3938		HJHHLH_0351	Plasmid recombination enzyme		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A830U7Z4,UniRef:UniRef90_A0A1Y4HHE4			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	4181	5038		HJHHLH_0352	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	5052	5597		HJHHLH_0353	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	5594	5824		HJHHLH_0354	type II toxin-antitoxin system RelB/DinJ family antitoxin		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A6L6LWV4,UniRef:UniRef90_UPI0008316C10			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	5830	6102		HJHHLH_0355	Type II toxin-antitoxin system RelE/ParE family toxin		CDS	bakta	SO:0001217,UniRef:UniRef50_E3GDG8,UniRef:UniRef90_A0A6L6LWV5			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_146	6134	6301		HJHHLH_0356	Prevent-host-death family protein		CDS	bakta	SO:0001217,UniRef:UniRef50_E3GDG7			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	1	5230	+	contig_147	contig_147		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	530	871	+	HJHHLH_0357	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	722	1033		HJHHLH_0358	Uncultured bacterium extrachromosomal DNA RGF00026		CDS	bakta	SO:0001217,UniRef:UniRef50_W1I5N6,UniRef:UniRef90_W1I5N6			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	1422	1706	+	HJHHLH_0359	Uncultured bacterium extrachromosomal DNA RGF00026		CDS	bakta	RefSeq:WP_395591855.1,SO:0001217,UniParc:UPI0003E37011,UniRef:UniRef100_W1I7D8,UniRef:UniRef50_Q73L15,UniRef:UniRef90_W1I7D8			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	1687	1995	+	HJHHLH_0360	Uncultured bacterium extrachromosomal DNA RGF00026		CDS	bakta	RefSeq:WP_178447072.1,SO:0001217,UniParc:UPI0003E36450,UniRef:UniRef100_W1I7E1,UniRef:UniRef50_G9WKX8,UniRef:UniRef90_W1I7E1			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	2476	3858		HJHHLH_0361	Uncultured bacterium extrachromosomal DNA RGF00026		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A142BVY2,UniRef:UniRef90_W1I5J6			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	3852	4343		HJHHLH_0362	Uncultured bacterium extrachromosomal DNA RGF00026		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A1Q6T7X0,UniRef:UniRef90_W1I8A4			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_147	4361	5002		HJHHLH_0363	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	1	5772	+	contig_148	contig_148		region	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	171	1223		HJHHLH_0364	DUF3626 domain-containing protein		CDS	bakta	SO:0001217,UniRef:UniRef50_A0A5N8H8J1,UniRef:UniRef90_A0A5V6DMI4			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	1511	1618		HJHHLH_0365	hypothetical protein		CDS	bakta				/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
SRR11038083	contig_148	1596	3161		mbeA	plasmid mobilization relaxase MbeA		CDS	bakta	RefSeq:WP_000635805.1,SO:0001217,UniParc:UPI00019AFAA8,UniRef:UniRef100_A0A376VUJ0,UniRef:UniRef50_P13658,UniRef:UniRef90_A0A376VUJ0			/root/autodl-tmp/abi-real-data/results/metagenomic_plasmid_srr11038083_codex_20260810_12vcpu_62gb/08_annotation/SRR11038083/final.contigs_plasmid.gff3
